"schema_version","app_version","export_id","audit_id","exported_at_iso","audit_time_iso","audit_date_display","source_computer_name","asset_code","assigned_user","department","location","auditor","note","computer_name","manufacturer","model","system_sku","serial_number","uuid","system_type","mainboard_manufacturer","mainboard_product","mainboard_serial","bios_version","bios_release_date","os_name","os_edition","os_display_version","os_version","os_build","os_architecture","os_install_date","system_drive","cpu_name","cpu_manufacturer","cpu_cores","cpu_threads","cpu_max_clock_mhz","ram_total_gb","ram_slots_used","system_disk_model","system_disk_media_type","system_disk_bus_type","system_disk_partition_style","system_disk_size_gb","system_disk_free_gb","system_disk_used_percent","firmware_mode","secure_boot_status","tpm_present","tpm_enabled","tpm_ready","tpm_version","win11_status","win11_block_reasons","recommendations","windows_activation_status","windows_license_name","windows_license_type","windows_license_channel","windows_partial_key","windows_permanent_activation","windows_expiration","windows_grace_remaining","office_installed","office_product_summary","office_activation_summary","office_license_type_summary","office_partial_keys","office_expiration_summary","primary_adapter_name","primary_adapter_type","primary_mac","current_ipv4","prefix_length","subnet_mask","default_gateway","dns_servers","dhcp_enabled","dhcp_server","link_speed","planned_vlan","planned_ipv4","planned_prefix","planned_gateway","planned_dns_1","planned_dns_2","switch_name","switch_port","network_socket","deployment_status","network_note","ram_details_json","disks_details_json","gpu_details_json","network_adapters_json","windows_license_details_json","office_license_details_json","win11_checks_json","record_sha256"
"1.0","1.0.0","684f8708-d77b-4e0b-a034-58f2f75952d8","a1692046-35dd-42e7-9ca4-b3f87d9e63ca","2026-07-14T11:24:19","2026-07-14T11:24:13","14/07/2026","DESKTOP-OLS23HS","laptop","thong","hcns","t2","thong","","DESKTOP-OLS23HS","HP","HP ProBook 440 G5","5DG41PA#UUF","5CD8321CDF","352F9B00-28B6-C9DE-E2B4-B3483A71C504","x64-based PC","HP","837B","PGWRD058JB58TB","Q85 Ver. 01.23.00","20221129","Windows 11 Pro","Windows 11 Pro","25H2","2009","26200","64bit","26/05/2026","C:","Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz","GenuineIntel","4","8","1800","11.89","2","Samsung SSD 970 PRO 512GB","NVMe","NVMe","GPT","476.94","103.47","78.31","UEFI","False","","","","Không xác định","CẦN KIỂM TRA THÊM","TPM Present, TPM Enabled, TPM Ready, TPM Spec Version","Kiểm tra UEFI và bật Secure Boot.","Đã kích hoạt","Windows 11 Pro","Retail","Retail","XXXXX-XXXXX-XXXXX-XXXXX-3V66T","True","Không áp dụng / kích hoạt vĩnh viễn","0","False","{'Microsoft Office': None}","{'Không có Office': None}","{'Không áp dụng': None}","<generator object build_csv_record.<locals>.<genexpr> at 0x000001B879A740B0>","<generator object build_csv_record.<locals>.<genexpr> at 0x000001B879A740B0>","Wi-Fi","Wi-Fi vật lý","74-40-BB-D1-FA-21","192.168.101.126","255.255.255.0, 64","255.255.255.0, 64","192.168.101.1","8.8.8.8, 8.8.4.4","True","192.168.101.1","866.7","","","24","","","","","","","","","[{""slot"": ""Bottom-Slot 1(left)"", ""bank"": ""ChannelA0"", ""capacity_gb"": 4.0, ""speed_mhz"": 2400, ""configured_clock_mhz"": 2400, ""manufacturer"": ""Samsung"", ""part_number"": ""M471A5244BB0-CRC"", ""serial_number"": ""2334328F"", ""smbios_type"": 26}, {""slot"": ""Bottom-Slot 2(right)"", ""bank"": ""ChannelB0"", ""capacity_gb"": 8.0, ""speed_mhz"": 2400, ""configured_clock_mhz"": 2400, ""manufacturer"": ""Samsung"", ""part_number"": ""M471A1K43CB1-CRC"", ""serial_number"": ""3472B86B"", ""smbios_type"": 26}]","[{""disk_index"": 1, ""model"": ""Samsung SSD 970 PRO 512GB"", ""serial_number"": ""0025_3851_91B1_B452."", ""bus_type"": ""NVMe"", ""media_type"": ""Không xác định"", ""disk_type"": ""NVMe"", ""partition_style"": ""GPT"", ""capacity_gb"": 476.94, ""status"": ""OK"", ""is_system"": true}, {""disk_index"": 0, ""model"": ""SSTC-MMP1TB-25"", ""serial_number"": ""511221111169000470"", ""bus_type"": ""IDE"", ""media_type"": ""Fixed hard disk media"", ""disk_type"": ""HDD"", ""partition_style"": ""Unknown"", ""capacity_gb"": 953.86, ""status"": ""OK"", ""is_system"": false}]","[]","[{""name"": ""Wi-Fi"", ""description"": ""Realtek RTL8822BE 802.11ac PCIe Adapter"", ""physical_adapter"": true, ""connected"": true, ""connection_status"": ""Connected"", ""link_speed_mbps"": 866.7, ""mac_address"": ""74-40-BB-D1-FA-21"", ""ipv4"": [""192.168.101.126""], ""ipv6"": [""fe80::645a:dc7f:6812:889c""], ""prefix_or_mask"": [""255.255.255.0"", ""64""], ""default_gateway"": [""192.168.101.1""], ""dns_servers"": [""8.8.8.8"", ""8.8.4.4""], ""dhcp_enabled"": true, ""dhcp_server"": ""192.168.101.1"", ""interface_index"": 10, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Realtek Semiconductor Corp."", ""pnp_device_id"": ""PCI\\VEN_10EC&DEV_B822&SUBSYS_831B103C&REV_00\\00E04CFFFEB8220100"", ""interface_type"": ""Wi-Fi vật lý""}, {""name"": ""Ethernet"", ""description"": ""Realtek PCIe GbE Family Controller"", ""physical_adapter"": true, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 9223372036854.8, ""mac_address"": ""C8-D9-D2-86-BD-90"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": true, ""dhcp_server"": ""Không có"", ""interface_index"": 5, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Realtek"", ""pnp_device_id"": ""PCI\\VEN_10EC&DEV_8168&SUBSYS_837B103C&REV_15\\010090BD86D2D9C800"", ""interface_type"": ""Ethernet vật lý""}, {""name"": ""Bluetooth Network Connection"", ""description"": ""Bluetooth Device (Personal Area Network)"", ""physical_adapter"": true, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 3.0, ""mac_address"": ""74-40-BB-D1-FA-22"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": true, ""dhcp_server"": ""Không có"", ""interface_index"": 6, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""BTH\\MS_BTHPAN\\6&10E1C57B&0&2"", ""interface_type"": ""Bluetooth""}, {""name"": ""Không xác định"", ""description"": ""Microsoft Kernel Debug Network Adapter"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 0.0, ""mac_address"": ""Không có"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": true, ""dhcp_server"": ""Không có"", ""interface_index"": 13, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""ROOT\\KDNIC\\0000"", ""interface_type"": ""Card mạng khác""}, {""name"": ""Không xác định"", ""description"": ""Realtek USB GbE Family Controller"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 0.0, ""mac_address"": ""Không có"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": true, ""dhcp_server"": ""Không có"", ""interface_index"": 19, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Không xác định"", ""pnp_device_id"": """", ""interface_type"": ""Card mạng khác""}, {""name"": ""Không xác định"", ""description"": ""Microsoft Wi-Fi Direct Virtual Adapter"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 9223372036854.8, ""mac_address"": ""76-40-BB-D1-FA-21"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": true, ""dhcp_server"": ""Không có"", ""interface_index"": 12, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""{5D624F94-8850-40C3-A3FA-A4FD2080BAF3}\\VWIFIMP_WFD\\5&6BCB8FE&0&11"", ""interface_type"": ""Wi-Fi ảo""}, {""name"": ""Không xác định"", ""description"": ""WAN Miniport (SSTP)"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 0.0, ""mac_address"": ""Không có"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": false, ""dhcp_server"": ""Không có"", ""interface_index"": 17, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""SWD\\MSRRAS\\MS_SSTPMINIPORT"", ""interface_type"": ""Card mạng khác""}, {""name"": ""Không xác định"", ""description"": ""WAN Miniport (IKEv2)"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 0.0, ""mac_address"": ""Không có"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": false, ""dhcp_server"": ""Không có"", ""interface_index"": 2, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""SWD\\MSRRAS\\MS_AGILEVPNMINIPORT"", ""interface_type"": ""VPN""}, {""name"": ""Không xác định"", ""description"": ""WAN Miniport (L2TP)"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 0.0, ""mac_address"": ""Không có"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": false, ""dhcp_server"": ""Không có"", ""interface_index"": 7, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""SWD\\MSRRAS\\MS_L2TPMINIPORT"", ""interface_type"": ""Card mạng khác""}, {""name"": ""Không xác định"", ""description"": ""WAN Miniport (PPTP)"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 0.0, ""mac_address"": ""Không có"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": false, ""dhcp_server"": ""Không có"", ""interface_index"": 8, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""SWD\\MSRRAS\\MS_PPTPMINIPORT"", ""interface_type"": ""Card mạng khác""}, {""name"": ""Không xác định"", ""description"": ""WAN Miniport (PPPOE)"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 0.0, ""mac_address"": ""Không có"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": false, ""dhcp_server"": ""Không có"", ""interface_index"": 18, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""SWD\\MSRRAS\\MS_PPPOEMINIPORT"", ""interface_type"": ""Card mạng khác""}, {""name"": ""Không xác định"", ""description"": ""WAN Miniport (IP)"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 0.0, ""mac_address"": ""D0-4C-20-52-41-53"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": false, ""dhcp_server"": ""Không có"", ""interface_index"": 20, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""SWD\\MSRRAS\\MS_NDISWANIP"", ""interface_type"": ""Card mạng khác""}, {""name"": ""Không xác định"", ""description"": ""WAN Miniport (IPv6)"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 0.0, ""mac_address"": ""D2-61-20-52-41-53"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": false, ""dhcp_server"": ""Không có"", ""interface_index"": 14, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""SWD\\MSRRAS\\MS_NDISWANIPV6"", ""interface_type"": ""Card mạng khác""}, {""name"": ""Không xác định"", ""description"": ""WAN Miniport (Network Monitor)"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 0.0, ""mac_address"": ""D4-1D-20-52-41-53"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": false, ""dhcp_server"": ""Không có"", ""interface_index"": 16, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""SWD\\MSRRAS\\MS_NDISWANBH"", ""interface_type"": ""Card mạng khác""}, {""name"": ""Không xác định"", ""description"": ""Microsoft Wi-Fi Direct Virtual Adapter"", ""physical_adapter"": false, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 9223372036854.8, ""mac_address"": ""F6-40-BB-D1-FA-21"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": false, ""dhcp_server"": ""Không có"", ""interface_index"": 21, ""driver_version"": ""Không xác định"", ""manufacturer"": ""Microsoft"", ""pnp_device_id"": ""{5D624F94-8850-40C3-A3FA-A4FD2080BAF3}\\VWIFIMP_WFD\\5&6BCB8FE&0&12"", ""interface_type"": ""Wi-Fi ảo""}, {""name"": ""Local Area Connection"", ""description"": ""TAP-Windows Adapter V9 for OpenVPN Connect"", ""physical_adapter"": true, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 1000.0, ""mac_address"": ""00-FF-77-15-7B-7D"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": false, ""dhcp_server"": ""Không có"", ""interface_index"": 11, ""driver_version"": ""Không xác định"", ""manufacturer"": ""TAP-Windows Provider V9 for OpenVPN Connect"", ""pnp_device_id"": ""ROOT\\NET\\0000"", ""interface_type"": ""VPN""}, {""name"": ""OpenVPN Connect DCO Adapter"", ""description"": ""OpenVPN Data Channel Offload"", ""physical_adapter"": true, ""connected"": false, ""connection_status"": ""Disconnected"", ""link_speed_mbps"": 1000.0, ""mac_address"": ""Không có"", ""ipv4"": [], ""ipv6"": [], ""prefix_or_mask"": [], ""default_gateway"": [], ""dns_servers"": [], ""dhcp_enabled"": false, ""dhcp_server"": ""Không có"", ""interface_index"": 9, ""driver_version"": ""Không xác định"", ""manufacturer"": ""OpenVPN, Inc"", ""pnp_device_id"": ""ROOT\\NET\\0001"", ""interface_type"": ""VPN""}]","{""edition"": ""Windows 11 Pro"", ""activation_status"": ""Đã kích hoạt"", ""license_channel"": ""Retail"", ""license_type"": ""Retail"", ""partial_key"": ""XXXXX-XXXXX-XXXXX-XXXXX-3V66T"", ""oem_key_present"": false, ""oem_key_last5"": ""Không có"", ""permanent_activation"": true, ""expiration"": ""Không áp dụng / kích hoạt vĩnh viễn"", ""grace_remaining_minutes"": 0, ""license_status_reason"": ""1074066433"", ""product_id"": ""03612-03308-000-000000-00-1033-26200.0000-1452026"", ""application_id"": ""55c92734-d682-4d71-983e-d6ec3f16059f"", ""activation_id"": ""4de7cb65-cdf1-4de9-8ae8-e3cce27b9f2c"", ""technical_note"": ""Nguồn chính: WMI SoftwareLicensingProduct; tìm thấy 1 license Windows.""}","[{""product_name"": ""Microsoft Office"", ""activation_status"": ""Không có Office"", ""mechanism"": ""Không áp dụng"", ""partial_key"": ""Không có"", ""note"": ""Không phát hiện cài đặt Office.""}]","[{""condition"": ""CPU 64-bit"", ""actual"": ""64-bit"", ""required"": ""64-bit"", ""status"": ""Đạt"", ""note"": """", ""required_for_overall"": true}, {""condition"": ""Số nhân CPU"", ""actual"": 4, ""required"": "">= 2"", ""status"": ""Đạt"", ""note"": """", ""required_for_overall"": true}, {""condition"": ""Tốc độ CPU"", ""actual"": 1800, ""required"": "">= 1000 MHz"", ""status"": ""Đạt"", ""note"": """", ""required_for_overall"": true}, {""condition"": ""CPU trong danh sách hỗ trợ"", ""actual"": ""Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz"", ""required"": ""Danh sách Microsoft Windows 11"", ""status"": ""Đạt"", ""note"": ""Khớp cơ sở dữ liệu: i5-8250U"", ""required_for_overall"": true}, {""condition"": ""RAM"", ""actual"": 11.89, ""required"": "">= 4 GB"", ""status"": ""Đạt"", ""note"": """", ""required_for_overall"": true}, {""condition"": ""Dung lượng ổ hệ thống"", ""actual"": 240.85, ""required"": "">= 64 GB"", ""status"": ""Đạt"", ""note"": """", ""required_for_overall"": true}, {""condition"": ""Firmware UEFI"", ""actual"": ""UEFI"", ""required"": ""UEFI"", ""status"": ""Đạt"", ""note"": """", ""required_for_overall"": true}, {""condition"": ""Secure Boot Capable"", ""actual"": true, ""required"": ""Có"", ""status"": ""Đạt"", ""note"": ""Đọc từ Registry SecureBoot State"", ""required_for_overall"": true}, {""condition"": ""Secure Boot Enabled"", ""actual"": false, ""required"": ""Khuyến nghị bật"", ""status"": ""Khuyến nghị bật"", ""note"": ""Microsoft yêu cầu Secure Boot capable; trạng thái Enabled được hiển thị để khuyến nghị."", ""required_for_overall"": false}, {""condition"": ""TPM Present"", ""actual"": null, ""required"": ""Có"", ""status"": ""Chưa xác định"", ""note"": ""Không đủ quyền kiểm tra TPM"", ""required_for_overall"": true}, {""condition"": ""TPM Enabled"", ""actual"": null, ""required"": ""Bật"", ""status"": ""Chưa xác định"", ""note"": ""Không đủ quyền kiểm tra TPM"", ""required_for_overall"": true}, {""condition"": ""TPM Ready"", ""actual"": null, ""required"": ""Sẵn sàng"", ""status"": ""Chưa xác định"", ""note"": ""Không đủ quyền kiểm tra TPM"", ""required_for_overall"": true}, {""condition"": ""TPM Spec Version"", ""actual"": ""Không xác định"", ""required"": "">= 2.0"", ""status"": ""Chưa xác định"", ""note"": """", ""required_for_overall"": true}, {""condition"": ""Ổ hệ thống GPT"", ""actual"": ""GPT"", ""required"": ""GPT"", ""status"": ""Đạt"", ""note"": """", ""required_for_overall"": true}]","f1df26fd46cb4e386ca390b4f477ff95bcd9aee559f4e8e75f7ee4fd4a1c2979"
